id,type,identifier,label,classification,linked_to,joint_committees_labs,altlabel_en,preflabel_en,temporal_id,temporal_end_date,temporal_start_date
org/1040,Organization,1040,C03,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Economic and Monetary Affairs,Committee on Economic and Monetary Affairs,time-period/19780314-19790312,1979-03-12,1978-03-14
org/1042,Organization,1042,C05,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Committee on Social Affairs, Employment and EducatIon","Committee on Social Affairs, Employment and Education",time-period/19780314-19790312,1979-03-12,1978-03-14
org/CJ51,Organization,CJ51,CJ51,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint EMPL - REGI,Joint committee procedure - EMPL and REGI,,,
org/5085,Organization,5085,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20190702-20220119,2022-01-19,2019-07-02
org/1033,Organization,1033,ECHE,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,"Temporary committee ""ECHELON""",Temporary committee on the Echelon interception system,time-period/20000705-20010905,2001-09-05,2000-07-05
org/7933,Organization,7933,CJ45,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6579,IMCO,Joint ENVI - IMCO,Joint committee procedure - ENVI and IMCO,time-period/20250120,,2025-01-20
org/7933,Organization,7933,CJ45,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7913,ENVI,Joint ENVI - IMCO,Joint committee procedure - ENVI and IMCO,time-period/20250120,,2025-01-20
org/CJ53,Organization,CJ53,CJ53,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint SANT - ITRE,Joint committee procedure - SANT and ITRE,,,
org/2425,Organization,2425,IMCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Internal Market and Consumer Protection,Committee on the Internal Market and Consumer Protection,time-period/20070115-20070130,2007-01-30,2007-01-15
org/CJ55,Organization,CJ55,CJ55,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint SEDE - ITRE,Joint committee procedure - SEDE and ITRE,,,
org/7931,Organization,7931,CJ39,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6572,EMPL,Joint EMPL - ENVI,Joint committee procedure - EMPL and ENVI,time-period/20250120,,2025-01-20
org/7931,Organization,7931,CJ39,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7913,ENVI,Joint EMPL - ENVI,Joint committee procedure - EMPL and ENVI,time-period/20250120,,2025-01-20
org/34,Organization,34,REGL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Rules of Procedure,"Committee on the Rules of Procedure, the Verification of Credentials and Immunities",time-period/19920115-19940718,1994-07-18,1992-01-15
org/5102,Organization,5102,SEDE,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Security and Defence,Subcommittee on Security and Defence,time-period/20190702-20220119,2022-01-19,2019-07-02
org/2422,Organization,2422,EMPL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Employment and Social Affairs,Committee on Employment and Social Affairs,time-period/20070115-20070130,2007-01-30,2007-01-15
org/CJ56,Organization,CJ56,CJ56,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,,,Joint SEDE - ENVI,Joint committee procedure - SEDE and ENVI,,,
org/4966,Organization,4966,IMCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Internal Market and Consumer Protection,Committee on the Internal Market and Consumer Protection,time-period/20170119-20190701,2019-07-01,2017-01-19
org/SURE,Organization,SURE,SURE,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Policy Challenges Committee,Special committee on the policy challenges and budgetary resources for a sustainable European Union after 2013,,,
org/4963,Organization,4963,EMPL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Employment and Social Affairs,Committee on Employment and Social Affairs,time-period/20170119-20190701,2019-07-01,2017-01-19
org/2874,Organization,2874,JURI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Legal Affairs,Committee on Legal Affairs,time-period/20090714-20120118,2012-01-18,2009-07-14
org/3765,Organization,3765,SEDE,def/ep-entities/COMMITTEE_PARLIAMENTARY_SUB,,,Security and Defence,Subcommittee on Security and Defence,time-period/20120119-20140630,2014-06-30,2012-01-19
org/7955,Organization,7955,CJ56,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7913,ENVI,Joint SEDE - ENVI,Joint committee procedure - SEDE and ENVI,time-period/20250403,,2025-04-03
org/7955,Organization,7955,CJ56,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7911,SEDE,Joint SEDE - ENVI,Joint committee procedure - SEDE and ENVI,time-period/20250403,,2025-04-03
org/2857,Organization,2857,DEVE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Development,Committee on Development,time-period/20090714-20120118,2012-01-18,2009-07-14
org/6495,Organization,6495,CJ48,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6351,AGRI,Joint TRAN - AGRI,Joint committee procedure - TRAN and AGRI,time-period/20240208-20240715,2024-07-15,2024-02-08
org/6495,Organization,6495,CJ48,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6361,TRAN,Joint TRAN - AGRI,Joint committee procedure - TRAN and AGRI,time-period/20240208-20240715,2024-07-15,2024-02-08
org/1083,Organization,1083,CULT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Culture, Youth, Education, Media, Sport","Committee on Culture, Youth, Education, the Media and Sport",time-period/20020115-20040719,2004-07-19,2002-01-15
org/CULT,Organization,CULT,CULT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Culture and Education,Committee on Culture and Education,,,
org/1242,Organization,1242,TRAN,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Transport and Tourism,Committee on Transport and Tourism,time-period/20040720-20070114,2007-01-14,2004-07-20
org/1251,Organization,1251,PETI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Petitions,Committee on Petitions,time-period/20040720-20070114,2007-01-14,2004-07-20
org/1087,Organization,1087,PETI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Petitions,Committee on Petitions,time-period/20020115-20040719,2004-07-19,2002-01-15
org/6350,Organization,6350,DEVE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Development,Committee on Development,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6997,Organization,6997,CJ42,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6562,AFET,Joint AFET - ITRE,Joint committee procedure - AFET and ITRE,time-period/20240716,,2024-07-16
org/6997,Organization,6997,CJ42,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6576,ITRE,Joint AFET - ITRE,Joint committee procedure - AFET and ITRE,time-period/20240716,,2024-07-16
org/6359,Organization,6359,ITRE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Industry, Research and Energy","Committee on Industry, Research and Energy",time-period/20220120-20240715,2024-07-15,2022-01-20
org/3753,Organization,3753,IMCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Internal Market and Consumer Protection,Committee on the Internal Market and Consumer Protection,time-period/20120119-20140630,2014-06-30,2012-01-19
org/5569,Organization,5569,CJ34,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5099,FEMM,Joint ECON - FEMM,Joint committee procedure - ECON and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5569,Organization,5569,CJ34,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5086,ECON,Joint ECON - FEMM,Joint committee procedure - ECON and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5567,Organization,5567,CJ32,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5098,AFCO,Joint ECON - AFCO,Joint committee procedure - ECON and AFCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5567,Organization,5567,CJ32,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5086,ECON,Joint ECON - AFCO,Joint committee procedure - ECON and AFCO,time-period/20190702-20220119,2022-01-19,2019-07-02
org/6406,Organization,6406,CJ35,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6362,AFCO,Joint AFCO - PETI,Joint committee procedure - AFCO and PETI,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6406,Organization,6406,CJ35,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6364,PETI,Joint AFCO - PETI,Joint committee procedure - AFCO and PETI,time-period/20220120-20240715,2024-07-15,2022-01-20
org/2362,Organization,2362,LIBE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Civil Liberties, Justice and Home Affairs","Committee on Civil Liberties, Justice and Home Affairs",time-period/20070131-20090713,2009-07-13,2007-01-31
org/7912,Organization,7912,SANT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Public Health,Committee on Public Health,time-period/20250120,,2025-01-20
org/6368,Organization,6368,JURI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Legal Affairs,Committee on Legal Affairs,time-period/20220120-20240715,2024-07-15,2022-01-20
org/3954,Organization,3954,ITRE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Industry, Research and Energy","Committee on Industry, Research and Energy",time-period/20140701-20170118,2017-01-18,2014-07-01
org/983,Organization,983,JURI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Legal Affairs, Internal Market",Committee on Legal Affairs and the Internal Market,time-period/19990720-20020114,2002-01-14,1999-07-20
org/2355,Organization,2355,IMCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Internal Market and Consumer Protection,Committee on the Internal Market and Consumer Protection,time-period/20070131-20090713,2009-07-13,2007-01-31
org/2866,Organization,2866,ITRE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Industry, Research and Energy","Committee on Industry, Research and Energy",time-period/20090714-20120118,2012-01-18,2009-07-14
org/6574,Organization,6574,ENVI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Environment, Public Health and Food Safety","Committee on the Environment, Public Health and Food Safety",time-period/20240716-20250119,2025-01-19,2024-07-16
org/7965,Organization,7965,CJ62,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6582,AGRI,Joint EMPL - ENVI - AGRI,Joint committee procedure - EMPL - ENVI - AGRI,time-period/20250728,,2025-07-28
org/7965,Organization,7965,CJ62,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6572,EMPL,Joint EMPL - ENVI - AGRI,Joint committee procedure - EMPL - ENVI - AGRI,time-period/20250728,,2025-07-28
org/7965,Organization,7965,CJ62,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/7913,ENVI,Joint EMPL - ENVI - AGRI,Joint committee procedure - EMPL - ENVI - AGRI,time-period/20250728,,2025-07-28
org/3780,Organization,3780,CJ06,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3754,TRAN,Joint IMCO - TRAN,Procedure with joint meetings - IMCO and TRAN,time-period/20120308-20140630,2014-06-30,2012-03-08
org/3780,Organization,3780,CJ06,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3753,IMCO,Joint IMCO - TRAN,Procedure with joint meetings - IMCO and TRAN,time-period/20120308-20140630,2014-06-30,2012-03-08
org/4993,Organization,4993,CJ10,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4965,ITRE,Joint ENVI - ITRE,Procedure with joint meetings - ENVI and ITRE,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4993,Organization,4993,CJ10,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4964,ENVI,Joint ENVI - ITRE,Procedure with joint meetings - ENVI and ITRE,time-period/20170119-20190701,2019-07-01,2017-01-19
org/5088,Organization,5088,ENVI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Environment, Public Health and Food Safety","Committee on the Environment, Public Health and Food Safety",time-period/20190702-20220119,2022-01-19,2019-07-02
org/982,Organization,982,ITRE,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Industry, External Trade, Research, Energy","Committee on Industry, External Trade, Research and Energy",time-period/19990720-20020114,2002-01-14,1999-07-20
org/7001,Organization,7001,CJ46,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6574,ENVI,Joint ENVI - TRAN,Joint committee procedure - ENVI and TRAN,time-period/20240716-20250119,2025-01-19,2024-07-16
org/7001,Organization,7001,CJ46,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6580,TRAN,Joint ENVI - TRAN,Joint committee procedure - ENVI and TRAN,time-period/20240716-20250119,2025-01-19,2024-07-16
org/3777,Organization,3777,CJ04,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3749,ECON,Joint ECON - IMCO,Procedure with joint meetings - ECON and IMCO,time-period/20120216-20140630,2014-06-30,2012-02-16
org/3777,Organization,3777,CJ04,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3753,IMCO,Joint ECON - IMCO,Procedure with joint meetings - ECON and IMCO,time-period/20120216-20140630,2014-06-30,2012-02-16
org/2352,Organization,2352,EMPL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Employment and Social Affairs,Committee on Employment and Social Affairs,time-period/20070131-20090713,2009-07-13,2007-01-31
org/7874,Organization,7874,CJ51,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6581,REGI,Joint EMPL - REGI,Joint committee procedure - EMPL and REGI,time-period/20241022,,2024-10-22
org/7874,Organization,7874,CJ51,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6572,EMPL,Joint EMPL - REGI,Joint committee procedure - EMPL and REGI,time-period/20241022,,2024-10-22
org/6568,Organization,6568,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/20240716,,2024-07-16
org/3,Organization,3,JEUN,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Youth, Culture, Education, the Media and Sport","Committee on Youth, Culture, Education, the Media and Sport",time-period/19890726-19920114,1992-01-14,1989-07-26
org/4987,Organization,4987,CJ04,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4966,IMCO,Joint ECON - IMCO,Procedure with joint meetings - ECON and IMCO,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4987,Organization,4987,CJ04,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4962,ECON,Joint ECON - IMCO,Procedure with joint meetings - ECON and IMCO,time-period/20170119-20190701,2019-07-01,2017-01-19
org/1091,Organization,1091,FIAP,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,Foot and mouth disease,Temporary committee on foot and mouth disease,time-period/20020115-20021217,2002-12-17,2002-01-15
org/5565,Organization,5565,CJ30,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5099,FEMM,Joint INTA - FEMM,Joint committee procedure - INTA and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/5565,Organization,5565,CJ30,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/5083,INTA,Joint INTA - FEMM,Joint committee procedure - INTA and FEMM,time-period/20190702-20220119,2022-01-19,2019-07-02
org/6995,Organization,6995,CJ40,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6586,LIBE,Joint IMCO - LIBE,Joint committee procedure - IMCO and LIBE,time-period/20240716,,2024-07-16
org/6995,Organization,6995,CJ40,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6579,IMCO,Joint IMCO - LIBE,Joint committee procedure - IMCO and LIBE,time-period/20240716,,2024-07-16
org/IMCO,Organization,IMCO,IMCO,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Internal Market and Consumer Protection,Committee on the Internal Market and Consumer Protection,,,
org/985,Organization,985,CONT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Budgetary Control,Committee on Budgetary Control,time-period/19990720-20020114,2002-01-14,1999-07-20
org/1078,Organization,1078,EMPL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,"Employment, Social Affairs",Committee on Employment and Social Affairs,time-period/20020115-20040719,2004-07-19,2002-01-15
org/1238,Organization,1238,EMPL,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Employment and Social Affairs,Committee on Employment and Social Affairs,time-period/20040720-20070114,2007-01-14,2004-07-20
org/SANT,Organization,SANT,SANT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Public Health,Committee on Public Health,,,
org/5086,Organization,5086,ECON,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Economic and Monetary Affairs,Committee on Economic and Monetary Affairs,time-period/20190702-20220119,2022-01-19,2019-07-02
org/7968,Organization,7968,CJ65,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6586,LIBE,Joint CULT - LIBE,Joint committee procedure - CULT and LIBE,time-period/20250728,,2025-07-28
org/7968,Organization,7968,CJ65,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6584,CULT,Joint CULT - LIBE,Joint committee procedure - CULT and LIBE,time-period/20250728,,2025-07-28
org/6570,Organization,6570,ECON,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Economic and Monetary Affairs,Committee on Economic and Monetary Affairs,time-period/20240716,,2024-07-16
org/6385,Organization,6385,CJ14,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6358,ENVI,Joint ENVI - AGRI,Joint committee procedure - ENVI and AGRI,time-period/20220120-20240715,2024-07-15,2022-01-20
org/6385,Organization,6385,CJ14,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6351,AGRI,Joint ENVI - AGRI,Joint committee procedure - ENVI and AGRI,time-period/20220120-20240715,2024-07-15,2022-01-20
org/3744,Organization,3744,AFET,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Foreign Affairs,Committee on Foreign Affairs,time-period/20120119-20140630,2014-06-30,2012-01-19
org/1246,Organization,1246,CULT,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Culture and Education,Committee on Culture and Education,time-period/20040720-20070114,2007-01-14,2004-07-20
org/6988,Organization,6988,CJ33,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6564,INTA,Joint INTA - IMCO,Joint committee procedure - INTA and IMCO,time-period/20240716,,2024-07-16
org/6988,Organization,6988,CJ33,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/6579,IMCO,Joint INTA - IMCO,Joint committee procedure - INTA and IMCO,time-period/20240716,,2024-07-16
org/4988,Organization,4988,CJ05,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4967,TRAN,Joint ITRE - TRAN,Procedure with joint meetings - ITRE and TRAN,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4988,Organization,4988,CJ05,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4965,ITRE,Joint ITRE - TRAN,Procedure with joint meetings - ITRE and TRAN,time-period/20170119-20190701,2019-07-01,2017-01-19
org/ECON,Organization,ECON,ECON,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Economic and Monetary Affairs,Committee on Economic and Monetary Affairs,,,
org/17,Organization,17,PETI,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Petitions,Committee on Petitions,time-period/19890726-19920114,1992-01-14,1989-07-26
org/11,Organization,11,TRAN,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,Transports and Tourism,Committee on Transports and Tourism,time-period/19890726-19920114,1992-01-14,1989-07-26
org/RELA,Organization,RELA,RELA,def/ep-entities/COMMITTEE_PARLIAMENTARY_STANDING,,,External Economic Relations,Committee on External Economic Relations,,,
org/4861,Organization,4861,CJ13,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3949,BUDG,Joint BUDG - CONT,Procedure with joint meetings - BUDG and CONT,time-period/20140701-20170118,2017-01-18,2014-07-01
org/4861,Organization,4861,CJ13,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/3950,CONT,Joint BUDG - CONT,Procedure with joint meetings - BUDG and CONT,time-period/20140701-20170118,2017-01-18,2014-07-01
org/7914,Organization,7914,EUDS,def/ep-entities/COMMITTEE_PARLIAMENTARY_TEMPORARY,,,European Democracy Shield,Special committee on the European Democracy Shield,time-period/20250120,,2025-01-20
org/4989,Organization,4989,CJ06,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4967,TRAN,Joint IMCO - TRAN,Procedure with joint meetings - IMCO and TRAN,time-period/20170119-20190701,2019-07-01,2017-01-19
org/4989,Organization,4989,CJ06,def/ep-entities/COMMITTEE_PARLIAMENTARY_JOINT,org/4966,IMCO,Joint IMCO - TRAN,Procedure with joint meetings - IMCO and TRAN,time-period/20170119-20190701,2019-07-01,2017-01-19
